zip,cases,city,stabb,place,deaths,tests,deathcount,populationcount,casesper100000,casesbyzipcodesummarytable,zip_cd,patient_count,population,percentage,zipcode
27845,180,"","NC","North Carolina",2,,,"","",,,"","","",
27846,250,"","NC","North Carolina",2,,,"","",,,"","","",
27847,52,"","NC","North Carolina",0,,,"","",,,"","","",
27849,95,"","NC","North Carolina",2,,,"","",,,"","","",
27850,374,"","NC","North Carolina",6,,,"","",,,"","","",
27851,447,"","NC","North Carolina",5,,,"","",,,"","","",
27852,191,"","NC","North Carolina",2,,,"","",,,"","","",
27853,0,"","NC","North Carolina",0,,,"","",,,"","","",
27855,398,"","NC","North Carolina",4,,,"","",,,"","","",
27856,1902,"","NC","North Carolina",23,,,"","",,,"","","",
27857,108,"","NC","North Carolina",4,,,"","",,,"","","",
27858,5119,"","NC","North Carolina",14,,,"","",,,"","","",
27860,155,"","NC","North Carolina",1,,,"","",,,"","","",
27862,40,"","NC","North Carolina",1,,,"","",,,"","","",
27863,885,"","NC","North Carolina",15,,,"","",,,"","","",
27864,447,"","NC","North Carolina",4,,,"","",,,"","","",
27865,191,"","NC","North Carolina",1,,,"","",,,"","","",
27866,68,"","NC","North Carolina",1,,,"","",,,"","","",
27869,258,"","NC","North Carolina",13,,,"","",,,"","","",
27870,2636,"","NC","North Carolina",48,,,"","",,,"","","",
27871,346,"","NC","North Carolina",5,,,"","",,,"","","",
27872,0,"","NC","North Carolina",0,,,"","",,,"","","",
27874,317,"","NC","North Carolina",9,,,"","",,,"","","",
27875,39,"","NC","North Carolina",1,,,"","",,,"","","",
27876,99,"","NC","North Carolina",1,,,"","",,,"","","",
27880,347,"","NC","North Carolina",0,,,"","",,,"","","",
27881,0,"","NC","North Carolina",0,,,"","",,,"","","",
27882,743,"","NC","North Carolina",9,,,"","",,,"","","",
27883,282,"","NC","North Carolina",3,,,"","",,,"","","",
27884,156,"","NC","North Carolina",1,,,"","",,,"","","",
27885,297,"","NC","North Carolina",3,,,"","",,,"","","",
27886,1837,"","NC","North Carolina",65,,,"","",,,"","","",
27888,224,"","NC","North Carolina",0,,,"","",,,"","","",
27889,2618,"","NC","North Carolina",60,,,"","",,,"","","",
27890,229,"","NC","North Carolina",14,,,"","",,,"","","",
27891,383,"","NC","North Carolina",7,,,"","",,,"","","",
27892,1261,"","NC","North Carolina",21,,,"","",,,"","","",
27893,3930,"","NC","North Carolina",86,,,"","",,,"","","",
27896,1971,"","NC","North Carolina",32,,,"","",,,"","","",
27897,110,"","NC","North Carolina",1,,,"","",,,"","","",
27909,2780,"","NC","North Carolina",74,,,"","",,,"","","",
27910,1129,"","NC","North Carolina",44,,,"","",,,"","","",
27915,26,"","NC","North Carolina",0,,,"","",,,"","","",
27916,39,"","NC","North Carolina",0,,,"","",,,"","","",
27917,98,"","NC","North Carolina",6,,,"","",,,"","","",
27919,68,"","NC","North Carolina",1,,,"","",,,"","","",
27920,60,"","NC","North Carolina",0,,,"","",,,"","","",
27921,247,"","NC","North Carolina",4,,,"","",,,"","","",
27922,64,"","NC","North Carolina",4,,,"","",,,"","","",
27923,29,"","NC","North Carolina",0,,,"","",,,"","","",
27924,236,"","NC","North Carolina",3,,,"","",,,"","","",
27925,283,"","NC","North Carolina",6,,,"","",,,"","","",
27926,77,"","NC","North Carolina",1,,,"","",,,"","","",
27927,24,"","NC","North Carolina",0,,,"","",,,"","","",
27928,125,"","NC","North Carolina",3,,,"","",,,"","","",
27929,93,"","NC","North Carolina",0,,,"","",,,"","","",
27932,1125,"","NC","North Carolina",20,,,"","",,,"","","",
